transaction_id,user_id,date,amount,category,payment_method,monthly_budget,cumulative_spend,financial_health_score
TRANS023376,CUST01757,2024-12-08,36000,Makan & Minum,Credit Card,3811000,36000,99.06
TRANS042288,CUST01757,2024-12-20,58000,Makan & Minum,Credit Card,3811000,94000,97.53
TRANS017751,CUST01757,2024-12-24,30000,Transportasi,Credit Card,3811000,124000,96.75
TRANS022531,CUST01761,2023-01-08,44000,Makan & Minum,Bank Transfer,1630000,44000,97.3
TRANS048315,CUST01761,2023-04-07,21000,Makan & Minum,Credit Card,1630000,21000,98.71
TRANS005333,CUST01761,2023-04-11,255000,Hiburan & Nongkrong,E-Wallet,1630000,276000,83.07
TRANS029423,CUST01761,2023-05-02,34000,Transportasi,Bank Transfer,1630000,34000,97.91
TRANS031174,CUST01761,2023-08-31,30000,Transportasi,Credit Card,1630000,30000,98.16
TRANS038766,CUST01761,2023-09-03,379000,Belanja Umum,E-Wallet,1630000,379000,76.75
TRANS030696,CUST01761,2023-10-19,41000,Transportasi,E-Wallet,1630000,41000,97.48
TRANS017266,CUST01761,2023-11-02,161000,Hiburan & Nongkrong,Credit Card,1630000,161000,90.12
TRANS004069,CUST01761,2023-11-05,31000,Makan & Minum,Bank Transfer,1630000,192000,88.22
TRANS013952,CUST01761,2023-12-22,36000,Transportasi,Bank Transfer,1630000,36000,97.79
TRANS008181,CUST01761,2024-02-23,32000,Transportasi,Credit Card,1630000,32000,98.04
TRANS014239,CUST01761,2024-03-31,70000,Makan & Minum,E-Wallet,1630000,70000,95.71
TRANS012588,CUST01761,2024-04-06,61000,Kebutuhan Kuliah,E-Wallet,1630000,61000,96.26
TRANS026249,CUST01761,2024-07-24,22000,Transportasi,Credit Card,1630000,22000,98.65
TRANS000040,CUST01761,2024-07-28,54000,Hiburan & Nongkrong,E-Wallet,1630000,76000,95.34
TRANS043837,CUST01761,2024-08-20,12000,Transportasi,Credit Card,1630000,12000,99.26
TRANS011713,CUST01761,2024-09-30,269000,Hiburan & Nongkrong,E-Wallet,1630000,269000,83.5
TRANS039209,CUST01761,2024-10-09,49000,Makan & Minum,E-Wallet,1630000,49000,96.99
TRANS049299,CUST01761,2024-11-11,173000,Hiburan & Nongkrong,Bank Transfer,1630000,173000,89.39
TRANS015290,CUST01761,2024-11-28,36000,Makan & Minum,Credit Card,1630000,209000,87.18
TRANS013591,CUST01761,2024-12-12,162000,Kebutuhan Kuliah,Credit Card,1630000,162000,90.06
TRANS029688,CUST01764,2023-02-13,27000,Makan & Minum,Bank Transfer,3029000,27000,99.11
TRANS046683,CUST01764,2023-05-21,40000,Transportasi,Bank Transfer,3029000,40000,98.68
TRANS032573,CUST01764,2023-07-11,171000,Belanja Umum,Credit Card,3029000,171000,94.35
TRANS028257,CUST01764,2023-09-08,34000,Transportasi,E-Wallet,3029000,34000,98.88
TRANS019057,CUST01764,2023-09-10,116000,Kebutuhan Kuliah,Bank Transfer,3029000,150000,95.05
TRANS034514,CUST01764,2024-02-10,879000,Tagihan & Kos,E-Wallet,3029000,879000,70.98
TRANS048208,CUST01764,2024-03-21,399000,Belanja Umum,E-Wallet,3029000,399000,86.83
TRANS002200,CUST01764,2024-04-20,70000,Makan & Minum,E-Wallet,3029000,70000,97.69
TRANS043266,CUST01764,2024-06-24,155000,Hiburan & Nongkrong,Bank Transfer,3029000,155000,94.88
TRANS007058,CUST01764,2024-08-20,50000,Makan & Minum,Credit Card,3029000,50000,98.35
TRANS021805,CUST01764,2024-08-24,61000,Makan & Minum,Bank Transfer,3029000,111000,96.34
TRANS008290,CUST01764,2024-10-17,68000,Makan & Minum,E-Wallet,3029000,68000,97.76
TRANS001548,CUST01764,2024-10-22,39000,Makan & Minum,Bank Transfer,3029000,107000,96.47
TRANS019160,CUST01764,2024-10-29,207000,Hiburan & Nongkrong,Bank Transfer,3029000,314000,89.63
TRANS022842,CUST01764,2024-11-25,211000,Hiburan & Nongkrong,Credit Card,3029000,211000,93.03
TRANS014083,CUST01766,2023-03-16,68000,Makan & Minum,Credit Card,3698000,68000,98.16
TRANS040854,CUST01766,2023-05-01,72000,Makan & Minum,E-Wallet,3698000,72000,98.05
TRANS007746,CUST01766,2023-05-28,73000,Makan & Minum,Bank Transfer,3698000,145000,96.08
TRANS003903,CUST01766,2023-07-14,52000,Makan & Minum,Bank Transfer,3698000,52000,98.59
TRANS006602,CUST01766,2023-07-28,109000,Belanja Umum,Credit Card,3698000,161000,95.65
TRANS038586,CUST01766,2023-08-26,43000,Makan & Minum,E-Wallet,3698000,43000,98.84
TRANS030152,CUST01766,2023-09-01,74000,Makan & Minum,Bank Transfer,3698000,74000,98.0
TRANS008146,CUST01766,2023-09-19,2054000,Tagihan & Kos,Credit Card,3698000,2128000,42.46
TRANS010936,CUST01766,2023-10-08,36000,Kebutuhan Kuliah,E-Wallet,3698000,36000,99.03
TRANS011003,CUST01766,2023-11-18,49000,Makan & Minum,Credit Card,3698000,49000,98.67
TRANS000914,CUST01766,2023-12-18,232000,Hiburan & Nongkrong,Bank Transfer,3698000,232000,93.73
TRANS042529,CUST01766,2024-02-18,72000,Makan & Minum,Credit Card,3698000,72000,98.05
TRANS033571,CUST01766,2024-04-05,37000,Transportasi,Bank Transfer,3698000,37000,99.0
TRANS042013,CUST01766,2024-04-21,90000,Belanja Umum,Bank Transfer,3698000,127000,96.57
TRANS019976,CUST01766,2024-06-23,16000,Transportasi,Credit Card,3698000,16000,99.57
TRANS007362,CUST01766,2024-07-22,39000,Makan & Minum,E-Wallet,3698000,39000,98.95
TRANS013371,CUST01766,2024-09-29,53000,Makan & Minum,E-Wallet,3698000,53000,98.57
TRANS002481,CUST01766,2024-09-30,51000,Makan & Minum,Credit Card,3698000,104000,97.19
TRANS018894,CUST01766,2024-12-05,192000,Kebutuhan Kuliah,Credit Card,3698000,192000,94.81
TRANS010385,CUST01766,2024-12-06,25000,Transportasi,Bank Transfer,3698000,217000,94.13
TRANS010138,CUST01769,2023-01-29,96000,Kebutuhan Kuliah,Bank Transfer,3000000,96000,96.8
TRANS046734,CUST01769,2023-02-19,13000,Transportasi,Bank Transfer,3000000,13000,99.57
TRANS032325,CUST01769,2023-03-03,50000,Makan & Minum,Credit Card,3000000,50000,98.33
TRANS019024,CUST01769,2023-03-05,94000,Kebutuhan Kuliah,E-Wallet,3000000,144000,95.2
TRANS000192,CUST01769,2023-03-23,48000,Makan & Minum,Bank Transfer,3000000,192000,93.6
TRANS045236,CUST01769,2023-03-23,271000,Hiburan & Nongkrong,Credit Card,3000000,463000,84.57
TRANS020398,CUST01769,2023-04-11,47000,Transportasi,E-Wallet,3000000,47000,98.43
TRANS048354,CUST01769,2023-08-19,139000,Belanja Umum,Bank Transfer,3000000,139000,95.37
TRANS028757,CUST01769,2023-09-30,36000,Transportasi,Bank Transfer,3000000,36000,98.8
TRANS049563,CUST01769,2023-10-18,38000,Kebutuhan Kuliah,Bank Transfer,3000000,38000,98.73
TRANS048967,CUST01769,2023-12-07,27000,Transportasi,Bank Transfer,3000000,27000,99.1
TRANS000984,CUST01769,2024-01-02,15000,Makan & Minum,Credit Card,3000000,15000,99.5
TRANS000871,CUST01769,2024-01-09,2309000,Tagihan & Kos,Credit Card,3000000,2324000,22.53
TRANS014474,CUST01769,2024-01-18,74000,Makan & Minum,Credit Card,3000000,2398000,20.07
TRANS043559,CUST01769,2024-01-22,48000,Transportasi,E-Wallet,3000000,2446000,18.47
TRANS049209,CUST01769,2024-01-31,81000,Hiburan & Nongkrong,Bank Transfer,3000000,2527000,15.77
TRANS036407,CUST01769,2024-02-07,44000,Makan & Minum,Bank Transfer,3000000,44000,98.53
TRANS046856,CUST01769,2024-04-28,53000,Makan & Minum,E-Wallet,3000000,53000,98.23
TRANS030561,CUST01769,2024-04-29,41000,Transportasi,E-Wallet,3000000,94000,96.87
TRANS043075,CUST01769,2024-05-02,162000,Hiburan & Nongkrong,Bank Transfer,3000000,162000,94.6
TRANS020353,CUST01769,2024-05-13,153000,Hiburan & Nongkrong,Bank Transfer,3000000,315000,89.5
TRANS035169,CUST01769,2024-05-16,55000,Makan & Minum,Bank Transfer,3000000,370000,87.67
TRANS001897,CUST01769,2024-05-27,17000,Transportasi,E-Wallet,3000000,387000,87.1
TRANS008225,CUST01769,2024-06-08,23000,Makan & Minum,Credit Card,3000000,23000,99.23
TRANS004440,CUST01769,2024-06-12,30000,Kebutuhan Kuliah,E-Wallet,3000000,53000,98.23
TRANS010259,CUST01769,2024-06-12,44000,Makan & Minum,E-Wallet,3000000,97000,96.77
TRANS032453,CUST01769,2024-06-19,43000,Transportasi,Bank Transfer,3000000,140000,95.33
TRANS043275,CUST01769,2024-07-01,63000,Makan & Minum,Bank Transfer,3000000,63000,97.9
TRANS003072,CUST01769,2024-10-07,45000,Transportasi,Bank Transfer,3000000,45000,98.5
TRANS013516,CUST01769,2024-10-15,39000,Makan & Minum,Bank Transfer,3000000,84000,97.2
TRANS045845,CUST01769,2024-11-10,288000,Hiburan & Nongkrong,Credit Card,3000000,288000,90.4
TRANS029789,CUST01769,2024-11-11,18000,Transportasi,E-Wallet,3000000,306000,89.8
TRANS011657,CUST01769,2024-12-14,46000,Transportasi,E-Wallet,3000000,46000,98.47
TRANS013259,CUST01769,2024-12-16,44000,Makan & Minum,E-Wallet,3000000,90000,97.0
TRANS016102,CUST01770,2023-02-26,36000,Makan & Minum,E-Wallet,2125000,36000,98.31
TRANS006249,CUST01770,2023-03-22,14000,Transportasi,E-Wallet,2125000,14000,99.34
TRANS039100,CUST01770,2023-04-15,42000,Makan & Minum,Credit Card,2125000,42000,98.02
TRANS009065,CUST01770,2023-05-26,34000,Makan & Minum,Bank Transfer,2125000,34000,98.4
TRANS041207,CUST01770,2023-07-19,1327000,Tagihan & Kos,Credit Card,2125000,1327000,37.55
TRANS013278,CUST01770,2023-08-13,78000,Belanja Umum,Credit Card,2125000,78000,96.33
TRANS014726,CUST01770,2023-08-16,194000,Kebutuhan Kuliah,E-Wallet,2125000,272000,87.2
TRANS035477,CUST01770,2023-09-23,20000,Transportasi,Credit Card,2125000,20000,99.06
TRANS025786,CUST01770,2023-10-13,1857000,Tagihan & Kos,E-Wallet,2125000,1857000,12.61
TRANS028651,CUST01770,2023-11-23,26000,Makan & Minum,E-Wallet,2125000,26000,98.78
TRANS032644,CUST01770,2023-11-23,35000,Makan & Minum,Credit Card,2125000,61000,97.13
TRANS001452,CUST01770,2023-11-30,292000,Hiburan & Nongkrong,Bank Transfer,2125000,353000,83.39
TRANS033980,CUST01770,2023-12-21,180000,Hiburan & Nongkrong,Credit Card,2125000,180000,91.53
TRANS009727,CUST01770,2024-03-18,18000,Makan & Minum,E-Wallet,2125000,18000,99.15
TRANS034709,CUST01770,2024-04-12,1579000,Tagihan & Kos,Bank Transfer,2125000,1579000,25.69
TRANS019986,CUST01770,2024-04-22,60000,Makan & Minum,Credit Card,2125000,1639000,22.87
TRANS034647,CUST01770,2024-05-15,35000,Transportasi,E-Wallet,2125000,35000,98.35
TRANS033430,CUST01770,2024-06-13,13000,Transportasi,E-Wallet,2125000,13000,99.39
TRANS026910,CUST01770,2024-06-26,19000,Makan & Minum,Bank Transfer,2125000,32000,98.49
TRANS044933,CUST01770,2024-07-26,151000,Hiburan & Nongkrong,Bank Transfer,2125000,151000,92.89
TRANS017767,CUST01770,2024-07-30,43000,Makan & Minum,E-Wallet,2125000,194000,90.87
TRANS027343,CUST01783,2023-02-16,188000,Hiburan & Nongkrong,Bank Transfer,2909000,188000,93.54
TRANS008569,CUST01783,2023-05-16,15000,Makan & Minum,Credit Card,2909000,15000,99.48
TRANS004283,CUST01783,2023-07-24,33000,Kebutuhan Kuliah,Credit Card,2909000,33000,98.87
TRANS047332,CUST01783,2023-08-28,558000,Tagihan & Kos,Bank Transfer,2909000,558000,80.82
TRANS022578,CUST01783,2023-09-16,59000,Makan & Minum,Bank Transfer,2909000,59000,97.97
TRANS012133,CUST01783,2023-10-31,73000,Makan & Minum,Bank Transfer,2909000,73000,97.49
TRANS041847,CUST01783,2024-01-19,278000,Hiburan & Nongkrong,E-Wallet,2909000,278000,90.44
TRANS016556,CUST01783,2024-02-11,43000,Makan & Minum,Bank Transfer,2909000,43000,98.52
TRANS042909,CUST01783,2024-03-23,44000,Transportasi,E-Wallet,2909000,44000,98.49
TRANS041553,CUST01783,2024-04-08,37000,Makan & Minum,E-Wallet,2909000,37000,98.73
TRANS034865,CUST01783,2024-04-16,23000,Makan & Minum,Credit Card,2909000,60000,97.94
TRANS026512,CUST01783,2024-05-13,92000,Hiburan & Nongkrong,E-Wallet,2909000,92000,96.84
TRANS049757,CUST01783,2024-06-16,67000,Makan & Minum,Credit Card,2909000,67000,97.7
TRANS003429,CUST01783,2024-06-27,33000,Makan & Minum,E-Wallet,2909000,100000,96.56
TRANS031647,CUST01783,2024-06-30,69000,Makan & Minum,Credit Card,2909000,169000,94.19
TRANS040949,CUST01783,2024-07-01,58000,Makan & Minum,E-Wallet,2909000,58000,98.01
TRANS045877,CUST01783,2024-08-27,46000,Transportasi,E-Wallet,2909000,46000,98.42
TRANS019982,CUST01783,2024-09-19,14000,Transportasi,E-Wallet,2909000,14000,99.52
TRANS021314,CUST01783,2024-09-21,213000,Belanja Umum,E-Wallet,2909000,227000,92.2
TRANS018582,CUST01783,2024-10-20,106000,Kebutuhan Kuliah,E-Wallet,2909000,106000,96.36
TRANS001470,CUST01783,2024-10-22,58000,Makan & Minum,Credit Card,2909000,164000,94.36
TRANS016711,CUST01783,2024-11-26,31000,Makan & Minum,E-Wallet,2909000,31000,98.93
TRANS030124,CUST01783,2024-12-13,44000,Makan & Minum,Bank Transfer,2909000,44000,98.49
TRANS034130,CUST01786,2023-01-14,2292000,Tagihan & Kos,E-Wallet,2217000,2292000,0.0
TRANS034998,CUST01786,2023-01-16,320000,Belanja Umum,Credit Card,2217000,2612000,0.0
TRANS029327,CUST01786,2023-01-18,34000,Transportasi,Bank Transfer,2217000,2646000,0.0
TRANS034599,CUST01786,2023-01-20,34000,Transportasi,E-Wallet,2217000,2680000,0.0
TRANS013099,CUST01786,2023-01-25,41000,Makan & Minum,E-Wallet,2217000,2721000,0.0
TRANS010487,CUST01786,2023-02-14,231000,Hiburan & Nongkrong,Credit Card,2217000,231000,89.58
TRANS014961,CUST01786,2023-04-11,44000,Transportasi,Bank Transfer,2217000,44000,98.02
TRANS009959,CUST01786,2023-05-03,56000,Makan & Minum,Bank Transfer,2217000,56000,97.47
TRANS036872,CUST01786,2023-06-09,50000,Makan & Minum,Bank Transfer,2217000,50000,97.74
TRANS034071,CUST01786,2023-06-30,30000,Makan & Minum,Bank Transfer,2217000,80000,96.39
TRANS045101,CUST01786,2023-08-27,400000,Belanja Umum,Credit Card,2217000,400000,81.96
TRANS036491,CUST01786,2023-09-21,192000,Kebutuhan Kuliah,Bank Transfer,2217000,192000,91.34
TRANS027224,CUST01786,2023-09-22,16000,Transportasi,Bank Transfer,2217000,208000,90.62
TRANS009517,CUST01786,2023-10-03,71000,Makan & Minum,Credit Card,2217000,71000,96.8
TRANS004490,CUST01786,2023-10-26,74000,Makan & Minum,E-Wallet,2217000,145000,93.46
TRANS030076,CUST01786,2023-11-08,27000,Transportasi,Credit Card,2217000,27000,98.78
TRANS027515,CUST01786,2023-11-17,282000,Hiburan & Nongkrong,E-Wallet,2217000,309000,86.06
TRANS037838,CUST01786,2023-12-01,197000,Kebutuhan Kuliah,Bank Transfer,2217000,197000,91.11
TRANS003191,CUST01786,2023-12-17,164000,Hiburan & Nongkrong,Credit Card,2217000,361000,83.72
TRANS023593,CUST01786,2024-01-24,160000,Hiburan & Nongkrong,Bank Transfer,2217000,160000,92.78
TRANS044840,CUST01786,2024-02-01,25000,Transportasi,Credit Card,2217000,25000,98.87
TRANS030536,CUST01786,2024-02-09,242000,Hiburan & Nongkrong,Bank Transfer,2217000,267000,87.96
TRANS040211,CUST01786,2024-02-10,61000,Makan & Minum,E-Wallet,2217000,328000,85.21
TRANS007127,CUST01786,2024-02-21,183000,Hiburan & Nongkrong,Credit Card,2217000,511000,76.95
TRANS003989,CUST01786,2024-03-10,59000,Makan & Minum,E-Wallet,2217000,59000,97.34
TRANS021003,CUST01786,2024-04-10,69000,Makan & Minum,E-Wallet,2217000,69000,96.89
TRANS027126,CUST01786,2024-08-07,39000,Transportasi,Credit Card,2217000,39000,98.24
TRANS014528,CUST01786,2024-11-21,427000,Belanja Umum,Bank Transfer,2217000,427000,80.74
TRANS036514,CUST01786,2024-11-28,170000,Belanja Umum,E-Wallet,2217000,597000,73.07
TRANS020260,CUST01786,2024-12-21,156000,Hiburan & Nongkrong,E-Wallet,2217000,156000,92.96
TRANS010824,CUST01789,2023-01-05,258000,Hiburan & Nongkrong,Bank Transfer,3430000,258000,92.48
TRANS000740,CUST01789,2023-01-23,1730000,Tagihan & Kos,E-Wallet,3430000,1988000,42.04
TRANS007847,CUST01789,2023-03-12,287000,Hiburan & Nongkrong,Credit Card,3430000,287000,91.63
TRANS007316,CUST01789,2023-03-13,215000,Belanja Umum,Bank Transfer,3430000,502000,85.36
TRANS006379,CUST01789,2023-03-30,31000,Transportasi,E-Wallet,3430000,533000,84.46
TRANS003592,CUST01789,2023-04-02,1360000,Tagihan & Kos,E-Wallet,3430000,1360000,60.35
TRANS043874,CUST01789,2023-04-11,63000,Makan & Minum,E-Wallet,3430000,1423000,58.51
TRANS035427,CUST01789,2023-04-19,22000,Transportasi,Bank Transfer,3430000,1445000,57.87
TRANS024851,CUST01789,2023-04-22,171000,Kebutuhan Kuliah,Bank Transfer,3430000,1616000,52.89
TRANS034953,CUST01789,2023-05-19,53000,Makan & Minum,E-Wallet,3430000,53000,98.45
TRANS030234,CUST01789,2023-05-20,44000,Makan & Minum,Credit Card,3430000,97000,97.17
TRANS040568,CUST01789,2023-06-06,216000,Hiburan & Nongkrong,E-Wallet,3430000,216000,93.7
TRANS032081,CUST01789,2023-07-28,100000,Hiburan & Nongkrong,Credit Card,3430000,100000,97.08
TRANS029662,CUST01789,2023-08-02,31000,Transportasi,Credit Card,3430000,31000,99.1
TRANS041242,CUST01789,2023-09-03,37000,Makan & Minum,E-Wallet,3430000,37000,98.92
TRANS008596,CUST01789,2023-10-11,20000,Makan & Minum,Bank Transfer,3430000,20000,99.42
TRANS031982,CUST01789,2023-10-24,60000,Makan & Minum,E-Wallet,3430000,80000,97.67
TRANS010224,CUST01789,2023-10-29,16000,Makan & Minum,Bank Transfer,3430000,96000,97.2
TRANS009617,CUST01789,2023-11-19,225000,Hiburan & Nongkrong,Bank Transfer,3430000,225000,93.44
TRANS031596,CUST01789,2024-01-09,26000,Makan & Minum,E-Wallet,3430000,26000,99.24
TRANS005422,CUST01789,2024-01-22,1797000,Tagihan & Kos,Credit Card,3430000,1823000,46.85
TRANS036867,CUST01789,2024-02-26,41000,Transportasi,Bank Transfer,3430000,41000,98.8
TRANS037183,CUST01789,2024-04-02,128000,Hiburan & Nongkrong,E-Wallet,3430000,128000,96.27
TRANS036890,CUST01789,2024-05-21,354000,Belanja Umum,Bank Transfer,3430000,354000,89.68
TRANS020647,CUST01789,2024-06-17,61000,Kebutuhan Kuliah,Credit Card,3430000,61000,98.22
TRANS039960,CUST01789,2024-07-17,38000,Makan & Minum,Bank Transfer,3430000,38000,98.89
TRANS033702,CUST01789,2024-07-27,20000,Kebutuhan Kuliah,Bank Transfer,3430000,58000,98.31
TRANS019352,CUST01789,2024-08-07,1860000,Tagihan & Kos,Credit Card,3430000,1860000,45.77
TRANS010403,CUST01789,2024-08-27,42000,Transportasi,Credit Card,3430000,1902000,44.55
TRANS015694,CUST01789,2024-10-05,290000,Hiburan & Nongkrong,Credit Card,3430000,290000,91.55
TRANS040909,CUST01789,2024-10-09,51000,Makan & Minum,E-Wallet,3430000,341000,90.06
TRANS046411,CUST01789,2024-10-22,40000,Transportasi,E-Wallet,3430000,381000,88.89
TRANS028197,CUST01789,2024-12-03,163000,Kebutuhan Kuliah,E-Wallet,3430000,163000,95.25
TRANS009726,CUST01789,2024-12-11,53000,Hiburan & Nongkrong,Credit Card,3430000,216000,93.7
TRANS010734,CUST01789,2024-12-21,127000,Hiburan & Nongkrong,E-Wallet,3430000,343000,90.0
TRANS035626,CUST01791,2023-03-02,44000,Transportasi,E-Wallet,2471000,44000,98.22
TRANS049142,CUST01791,2023-04-17,59000,Hiburan & Nongkrong,E-Wallet,2471000,59000,97.61
TRANS045532,CUST01791,2023-05-22,172000,Kebutuhan Kuliah,E-Wallet,2471000,172000,93.04
TRANS022147,CUST01791,2023-06-04,38000,Transportasi,Bank Transfer,2471000,38000,98.46
TRANS013356,CUST01791,2023-06-11,60000,Makan & Minum,E-Wallet,2471000,98000,96.03
TRANS016066,CUST01791,2023-06-11,286000,Hiburan & Nongkrong,Credit Card,2471000,384000,84.46
TRANS026068,CUST01791,2023-06-16,55000,Makan & Minum,E-Wallet,2471000,439000,82.23
TRANS002690,CUST01791,2023-08-02,801000,Tagihan & Kos,Bank Transfer,2471000,801000,67.58
TRANS044516,CUST01791,2023-08-19,73000,Makan & Minum,E-Wallet,2471000,874000,64.63
TRANS018010,CUST01791,2023-09-03,34000,Transportasi,Credit Card,2471000,34000,98.62
TRANS026193,CUST01791,2023-09-29,387000,Belanja Umum,Bank Transfer,2471000,421000,82.96
TRANS001593,CUST01791,2023-10-15,74000,Makan & Minum,E-Wallet,2471000,74000,97.01
TRANS016012,CUST01791,2023-11-08,30000,Transportasi,Bank Transfer,2471000,30000,98.79
TRANS024801,CUST01791,2023-11-28,44000,Kebutuhan Kuliah,Bank Transfer,2471000,74000,97.01
TRANS043157,CUST01791,2023-12-11,73000,Makan & Minum,Credit Card,2471000,73000,97.05
TRANS019385,CUST01791,2023-12-29,27000,Makan & Minum,E-Wallet,2471000,100000,95.95
TRANS048946,CUST01791,2024-03-08,36000,Transportasi,Credit Card,2471000,36000,98.54
TRANS042970,CUST01791,2024-03-30,48000,Makan & Minum,Bank Transfer,2471000,84000,96.6
TRANS008464,CUST01791,2024-05-01,17000,Makan & Minum,E-Wallet,2471000,17000,99.31
TRANS005905,CUST01791,2024-06-04,198000,Kebutuhan Kuliah,E-Wallet,2471000,198000,91.99
TRANS021295,CUST01791,2024-06-06,27000,Transportasi,Bank Transfer,2471000,225000,90.89
TRANS044859,CUST01791,2024-06-12,69000,Makan & Minum,E-Wallet,2471000,294000,88.1
TRANS009979,CUST01791,2024-08-01,175000,Belanja Umum,E-Wallet,2471000,175000,92.92
TRANS005016,CUST01791,2024-08-08,70000,Makan & Minum,E-Wallet,2471000,245000,90.08
TRANS016437,CUST01791,2024-10-21,113000,Belanja Umum,Bank Transfer,2471000,113000,95.43
TRANS014760,CUST01792,2023-02-15,20000,Transportasi,E-Wallet,3582000,20000,99.44
TRANS015611,CUST01792,2023-04-06,23000,Makan & Minum,Credit Card,3582000,23000,99.36
TRANS012843,CUST01792,2023-05-01,130000,Belanja Umum,Credit Card,3582000,130000,96.37
TRANS034549,CUST01792,2023-07-09,22000,Transportasi,E-Wallet,3582000,22000,99.39
TRANS020935,CUST01792,2023-07-13,78000,Kebutuhan Kuliah,Bank Transfer,3582000,100000,97.21
TRANS047180,CUST01792,2023-07-19,85000,Belanja Umum,E-Wallet,3582000,185000,94.84
TRANS009486,CUST01792,2023-09-23,18000,Transportasi,Credit Card,3582000,18000,99.5
TRANS003056,CUST01792,2023-11-26,44000,Makan & Minum,Credit Card,3582000,44000,98.77
TRANS002683,CUST01792,2024-01-12,17000,Transportasi,Bank Transfer,3582000,17000,99.53
TRANS013613,CUST01792,2024-02-07,29000,Transportasi,Credit Card,3582000,29000,99.19
TRANS023541,CUST01792,2024-02-26,49000,Transportasi,E-Wallet,3582000,78000,97.82
TRANS020406,CUST01792,2024-03-04,42000,Makan & Minum,E-Wallet,3582000,42000,98.83
TRANS033536,CUST01792,2024-03-22,137000,Kebutuhan Kuliah,Bank Transfer,3582000,179000,95.0
TRANS023923,CUST01792,2024-06-09,1950000,Tagihan & Kos,E-Wallet,3582000,1950000,45.56
TRANS027108,CUST01792,2024-07-27,37000,Makan & Minum,E-Wallet,3582000,37000,98.97
TRANS048999,CUST01792,2024-09-25,26000,Kebutuhan Kuliah,Bank Transfer,3582000,26000,99.27
TRANS045019,CUST01792,2024-10-12,39000,Makan & Minum,Credit Card,3582000,39000,98.91
TRANS031730,CUST01792,2024-10-29,50000,Makan & Minum,Bank Transfer,3582000,89000,97.52
TRANS032243,CUST01795,2023-02-08,128000,Kebutuhan Kuliah,Bank Transfer,3585000,128000,96.43
TRANS048460,CUST01795,2023-03-06,52000,Makan & Minum,E-Wallet,3585000,52000,98.55
TRANS001245,CUST01795,2023-04-15,36000,Transportasi,Credit Card,3585000,36000,99.0
TRANS035239,CUST01795,2023-04-20,17000,Transportasi,E-Wallet,3585000,53000,98.52
TRANS026600,CUST01795,2023-05-25,13000,Transportasi,Bank Transfer,3585000,13000,99.64
TRANS034924,CUST01795,2023-05-29,49000,Transportasi,Bank Transfer,3585000,62000,98.27
TRANS035724,CUST01795,2023-09-14,197000,Hiburan & Nongkrong,Bank Transfer,3585000,197000,94.5
TRANS013579,CUST01795,2023-10-02,72000,Kebutuhan Kuliah,E-Wallet,3585000,72000,97.99
TRANS010051,CUST01795,2023-10-08,81000,Kebutuhan Kuliah,Bank Transfer,3585000,153000,95.73
TRANS003349,CUST01795,2023-11-05,178000,Kebutuhan Kuliah,Credit Card,3585000,178000,95.03
TRANS048760,CUST01795,2023-11-11,40000,Transportasi,Bank Transfer,3585000,218000,93.92
TRANS046973,CUST01795,2023-11-19,64000,Makan & Minum,Credit Card,3585000,282000,92.13
TRANS022218,CUST01795,2023-12-02,16000,Transportasi,Bank Transfer,3585000,16000,99.55
TRANS019574,CUST01795,2024-01-17,72000,Makan & Minum,Bank Transfer,3585000,72000,97.99
TRANS017003,CUST01795,2024-05-11,231000,Hiburan & Nongkrong,Bank Transfer,3585000,231000,93.56
TRANS008673,CUST01795,2024-06-01,30000,Transportasi,E-Wallet,3585000,30000,99.16
TRANS014826,CUST01795,2024-06-08,45000,Transportasi,E-Wallet,3585000,75000,97.91
TRANS028976,CUST01795,2024-07-11,18000,Makan & Minum,Bank Transfer,3585000,18000,99.5
TRANS041300,CUST01795,2024-08-19,25000,Makan & Minum,Credit Card,3585000,25000,99.3
TRANS003776,CUST01795,2024-09-08,64000,Kebutuhan Kuliah,Credit Card,3585000,64000,98.21
TRANS028157,CUST01795,2024-09-25,40000,Transportasi,Credit Card,3585000,104000,97.1
TRANS049139,CUST01795,2024-09-27,39000,Transportasi,Bank Transfer,3585000,143000,96.01
TRANS018294,CUST01795,2024-12-15,220000,Belanja Umum,E-Wallet,3585000,220000,93.86
TRANS027604,CUST01798,2023-01-16,15000,Makan & Minum,Credit Card,1903000,15000,99.21
TRANS025986,CUST01798,2023-04-28,15000,Makan & Minum,Bank Transfer,1903000,15000,99.21
TRANS019890,CUST01798,2023-05-21,227000,Hiburan & Nongkrong,Bank Transfer,1903000,227000,88.07
TRANS023623,CUST01798,2023-05-23,59000,Hiburan & Nongkrong,Bank Transfer,1903000,286000,84.97
TRANS007412,CUST01798,2023-06-06,242000,Hiburan & Nongkrong,E-Wallet,1903000,242000,87.28
TRANS000993,CUST01798,2023-06-13,30000,Transportasi,Bank Transfer,1903000,272000,85.71
TRANS028707,CUST01798,2023-06-13,173000,Kebutuhan Kuliah,Credit Card,1903000,445000,76.62
TRANS049185,CUST01798,2023-06-18,25000,Makan & Minum,Bank Transfer,1903000,470000,75.3
TRANS025970,CUST01798,2023-10-19,80000,Kebutuhan Kuliah,Credit Card,1903000,80000,95.8
TRANS018263,CUST01798,2023-11-13,36000,Makan & Minum,Credit Card,1903000,36000,98.11
